Index,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Summation
1789,0,9,0,0,0,3,5,0,6,0,0,1,0,24
1790,1,6,3,0,0,4,3,1,0,2,1,0,1,22
1791,6,2,1,0,1,2,3,2,6,3,1,1,1,29
1792,2,4,3,0,1,5,6,0,0,0,0,0,0,21
1793,5,3,1,0,0,2,2,2,0,0,1,0,0,16
1794,0,1,6,3,1,6,7,2,5,4,1,1,1,38
1795,0,6,3,0,0,4,3,0,0,2,0,0,1,19
1796,3,3,3,0,0,3,3,0,0,0,0,0,0,15
1797,6,2,2,1,0,2,3,0,0,5,0,0,1,22
1798,3,6,0,0,0,2,3,0,5,0,0,1,0,20
1799,3,4,2,1,1,4,4,0,0,0,0,0,0,19
1800,0,5,4,0,0,4,8,2,6,4,1,1,1,36
1801,0,3,5,2,0,5,8,2,6,3,1,1,1,37
1802,5,2,2,1,0,2,3,0,5,0,0,1,0,21
1803,5,4,0,0,0,2,2,2,0,2,1,0,1,19
1804,4,4,2,0,0,3,1,0,0,0,0,0,0,14
1805,2,4,3,1,0,4,3,2,0,3,1,0,1,24
1806,1,4,4,1,0,4,6,0,0,0,0,0,0,20
1807,7,2,0,0,0,2,1,2,6,4,1,1,1,27
1808,2,7,0,0,0,3,1,2,0,3,1,0,1,20
1809,0,1,4,3,2,9,7,2,6,5,1,1,1,42
1810,2,3,3,3,0,5,2,1,0,4,1,0,2,26
1811,2,4,2,2,2,6,4,2,6,7,1,1,2,41
1812,0,9,0,0,0,3,4,0,0,0,0,0,0,16
1813,5,3,1,0,0,3,4,0,6,0,0,1,0,23
1814,1,6,1,0,2,5,6,0,7,3,0,2,1,34
1815,0,0,9,0,0,6,6,2,6,4,1,2,1,37
1816,3,5,2,0,0,3,5,2,0,3,1,0,1,25
1817,3,1,4,1,2,6,6,0,0,4,0,0,1,28
1818,0,4,4,1,0,5,3,0,0,0,0,0,0,17
1819,0,5,4,0,0,4,1,0,6,0,0,1,0,21
1820,1,2,6,1,0,5,8,0,5,0,0,1,0,29
1821,3,2,3,2,0,5,2,2,0,0,1,0,0,20
1822,2,4,4,0,0,4,8,2,5,3,1,1,1,35
1823,3,6,0,0,0,2,3,0,6,0,0,1,0,21
1824,1,3,5,1,0,5,8,2,6,4,1,1,1,38
1825,0,0,5,0,4,9,5,0,6,0,0,1,0,30
1826,1,1,8,0,0,5,6,2,6,3,1,1,1,35
1827,2,3,4,0,0,4,4,0,5,0,0,1,0,23
1828,0,0,1,8,0,0,8,0,0,6,0,0,1,24
1829,3,5,1,1,0,3,4,0,5,0,0,1,0,23
1830,1,5,4,0,0,4,4,0,0,0,0,0,0,18
1831,0,5,4,0,0,4,7,0,5,0,0,1,0,26
1832,2,5,3,0,0,3,3,2,6,4,1,1,1,31
1833,4,2,2,2,0,4,6,2,0,4,1,0,1,28
1834,0,4,4,2,0,5,3,0,6,0,0,1,0,25
1835,8,1,1,0,0,2,1,0,6,0,0,1,0,20
1836,4,5,0,0,0,3,4,0,6,0,0,1,0,23
1837,0,2,4,4,0,6,7,2,0,2,1,0,1,29
1838,5,4,1,1,0,3,4,2,6,3,1,1,1,32
1839,0,0,7,2,0,6,6,0,0,0,0,0,0,21
1840,2,5,2,0,0,4,4,2,6,4,1,1,1,32
1841,0,0,6,3,0,7,4,2,0,3,1,0,1,27
1842,4,3,3,1,0,3,6,0,0,3,0,0,1,24
1843,3,4,3,0,0,4,6,2,6,2,1,1,1,33
1844,5,5,0,0,0,2,3,0,0,0,0,0,0,15
1845,4,2,3,0,0,3,4,0,0,0,0,0,0,16
1846,9,0,0,0,0,1,4,0,0,0,0,0,0,14
1847,4,5,0,0,0,2,3,0,0,4,0,0,1,19
1848,4,1,0,4,0,5,5,0,0,0,0,0,0,19
1849,2,3,5,0,0,4,4,0,0,0,0,0,0,18
1850,3,6,0,0,0,3,2,2,6,3,1,1,1,28
1851,4,2,3,1,1,4,1,0,6,0,0,1,0,23
1852,9,0,0,0,0,2,3,0,6,0,0,1,0,21
1853,4,5,1,0,0,2,1,0,0,2,0,0,1,16
1854,2,4,3,1,0,4,3,2,5,4,1,1,1,31
1855,1,7,2,1,0,4,3,0,0,3,0,0,1,22
1856,5,4,0,0,0,3,5,2,0,4,1,0,1,25
1857,0,4,5,0,0,5,7,0,0,0,0,0,0,21
1858,3,6,1,0,0,3,3,0,6,0,0,1,0,23
1859,0,6,3,0,0,4,6,0,6,0,0,1,0,26
1860,7,0,0,2,0,3,4,0,0,0,0,0,0,16
1861,4,3,2,0,0,3,3,0,0,6,0,0,1,22
1862,1,6,2,2,0,4,5,0,6,0,0,1,0,27
1863,0,4,5,0,0,4,4,2,6,5,1,1,1,33
1864,8,1,0,0,0,1,2,2,0,0,1,0,0,15
1865,1,1,6,2,1,6,8,0,0,3,0,0,1,29
1866,6,2,2,1,0,2,5,0,0,2,0,0,1,21
1867,5,2,2,1,0,3,4,1,6,3,1,1,1,30
1868,6,2,1,0,0,2,4,0,6,0,0,1,0,22
1869,3,3,0,3,0,5,6,1,0,4,1,0,1,27
1870,2,5,2,0,0,3,6,2,0,4,1,0,1,26
1871,1,4,2,3,1,5,5,0,0,0,0,0,0,21
1872,0,5,4,0,0,4,3,2,6,5,1,2,1,33
1873,2,4,3,1,1,4,5,2,6,4,1,1,1,35
1874,4,4,1,1,1,3,1,1,0,2,1,0,1,20
1875,1,4,4,1,0,4,1,0,0,0,0,0,0,15
1876,4,2,3,1,0,3,6,0,5,0,0,1,0,25
1877,0,6,2,2,1,5,5,0,6,0,0,1,0,28
1878,0,5,4,0,0,4,7,2,6,4,1,1,1,35
1879,1,3,4,2,2,6,6,0,0,5,0,0,1,30
1880,0,6,4,0,0,4,3,0,0,0,0,0,0,17
1881,3,5,1,0,1,4,3,0,0,0,0,0,0,17
1882,4,1,3,1,0,3,4,0,6,0,0,1,0,23
1883,2,1,3,3,0,6,6,2,6,3,1,1,1,35
1884,2,4,2,2,0,4,3,0,0,5,0,0,1,23
1885,1,5,3,1,0,4,6,0,0,2,0,0,1,23
1886,4,4,2,0,0,3,3,0,5,0,0,1,0,22
1887,3,5,2,0,0,3,3,2,6,4,1,2,1,32
1888,1,3,5,0,0,5,3,0,0,3,0,0,1,21
1889,4,2,4,0,0,3,3,0,0,0,0,0,0,16
1890,3,4,3,0,0,3,2,0,6,0,0,1,0,22
1891,4,3,2,0,0,3,3,2,0,4,1,0,1,23
1892,1,3,4,2,1,6,7,2,6,4,1,1,1,39
1893,2,3,3,2,0,5,7,0,0,0,0,0,0,22
1894,1,5,4,0,0,4,4,0,6,5,0,2,1,32
1895,5,4,0,0,0,2,3,2,6,1,1,1,1,26
1896,0,0,9,0,0,5,4,0,0,6,0,0,1,25
1897,2,4,4,1,0,5,6,0,6,3,0,1,1,33
1898,0,4,5,0,0,4,6,2,6,3,1,2,1,34
1899,0,2,4,3,0,6,4,2,0,3,1,0,1,26
1900,3,3,3,1,1,3,1,2,5,2,1,1,1,27
1901,0,9,0,0,0,3,4,0,0,3,0,0,1,20
1902,3,5,1,1,0,3,5,2,6,4,1,1,1,33
1903,0,4,5,0,0,5,7,0,0,0,0,0,0,21
1904,0,0,5,0,4,9,8,0,0,5,0,0,3,34
1905,3,4,2,1,0,3,1,0,6,0,0,1,0,21
1906,6,3,1,1,0,2,1,2,6,3,1,1,1,28
1907,0,7,0,2,0,5,3,0,0,0,0,0,0,17
1908,2,4,2,2,2,6,4,0,6,0,0,1,0,29
1909,0,7,0,2,0,4,4,0,0,0,0,0,0,17
1910,1,3,4,2,2,6,8,0,0,0,0,0,0,26
1911,1,7,2,0,0,4,3,0,6,0,0,1,0,24
1912,0,4,5,0,0,5,6,0,5,0,0,1,0,26
1913,3,4,3,1,0,3,4,2,0,3,1,0,1,25
1914,2,4,3,1,0,3,5,0,5,0,0,1,0,24
1915,3,3,3,2,1,4,6,2,0,4,1,0,1,30
1916,3,5,2,1,0,3,3,0,0,0,0,0,0,17
1917,2,3,5,0,0,3,3,0,0,0,0,0,0,16
1918,3,5,2,1,0,3,3,0,0,3,0,0,1,21
1919,0,7,2,0,0,4,4,2,6,4,1,1,1,32
1920,0,4,5,0,0,5,6,0,6,0,0,1,0,27
1921,5,4,0,0,0,2,6,0,5,0,0,1,0,23
1922,5,4,1,0,0,2,1,0,0,0,0,0,0,13
1923,4,5,0,0,0,3,4,2,0,3,1,0,1,23
1924,0,5,4,0,0,4,3,0,6,0,0,2,0,24
1925,2,4,4,0,0,4,6,0,5,0,0,1,0,26
1926,7,1,0,0,1,3,1,1,0,0,1,0,0,15
1927,3,4,3,1,0,3,4,2,5,1,1,1,1,29
1928,2,5,2,0,0,3,3,0,6,0,0,1,0,22
1929,0,5,4,0,0,4,1,0,6,0,0,1,0,21
1930,7,2,1,0,0,2,3,0,5,0,0,1,0,21
1931,2,6,2,0,0,3,3,0,6,0,0,1,0,23
1932,2,3,5,0,0,4,4,2,0,2,1,0,1,24
1933,1,3,4,2,0,5,8,2,6,4,1,1,1,38
1934,1,1,7,1,0,6,8,2,6,3,1,1,1,38
1935,3,5,2,0,0,3,1,2,0,2,1,0,1,20
1936,0,0,5,4,0,7,7,2,0,0,1,0,0,26
1937,2,4,3,1,1,4,3,0,6,0,0,1,0,25
1938,0,7,0,2,0,4,2,2,6,4,1,1,1,30
1939,3,2,4,1,0,4,4,2,0,3,1,0,1,25
1940,5,2,3,0,0,2,5,2,5,4,1,1,1,31
1941,2,2,6,0,0,4,6,0,0,0,0,0,0,20
1942,4,3,3,0,0,3,5,0,6,0,0,1,0,25
1943,3,2,4,1,0,3,6,0,0,6,0,0,1,26
1944,2,4,4,0,0,4,4,0,0,0,0,0,0,18
1945,2,2,5,0,0,4,5,0,6,0,0,1,0,25
1946,3,5,2,0,0,3,5,2,0,3,1,0,1,25
1947,7,2,0,0,0,2,3,0,0,0,0,0,0,14
1948,1,3,5,1,0,5,8,0,0,0,0,0,0,23
1949,7,2,0,0,0,2,1,2,5,2,1,1,1,24
1950,2,4,4,0,0,4,6,0,5,0,0,1,0,26
1951,4,4,2,0,0,3,3,2,0,4,1,0,1,24
1952,5,2,2,0,0,2,2,0,6,0,0,1,0,20
1953,0,2,7,1,1,5,6,2,5,4,1,1,1,36
1954,9,0,0,0,0,1,3,2,5,2,1,1,1,25
1955,4,3,3,0,0,3,3,0,5,0,0,1,0,22
1956,2,7,1,0,1,3,2,0,0,1,0,0,1,18
1957,7,2,0,1,0,2,1,0,0,0,0,0,0,13
1958,1,4,4,1,0,4,1,2,0,3,1,0,1,22
1959,3,2,3,2,0,4,3,0,6,0,0,1,0,24
1960,0,0,7,2,0,6,6,0,0,0,0,0,0,21
1961,0,4,5,0,0,4,6,0,0,5,0,0,1,25
1962,0,5,3,1,0,4,7,0,0,3,0,0,1,24
1963,2,4,3,1,0,4,3,2,0,4,1,0,1,25
1964,1,6,2,0,0,4,6,0,6,0,0,1,0,26
1965,5,0,0,4,0,5,3,0,0,0,0,0,0,17
1966,0,2,7,1,0,5,8,0,0,0,0,0,0,23
1967,3,5,1,1,0,3,1,0,6,0,0,1,0,21
1968,1,6,3,0,0,3,3,0,0,0,0,0,0,16
1969,6,3,1,1,0,2,1,0,0,0,0,0,0,14
1970,3,3,3,2,1,5,2,0,6,0,0,1,0,26
1971,2,7,0,0,0,3,1,1,0,0,1,0,0,15
1972,0,5,4,0,0,4,3,0,6,0,0,1,0,23
1973,1,4,4,1,0,4,6,0,0,0,0,0,0,20
1974,2,2,3,3,0,5,4,0,0,6,0,0,1,26
1975,1,1,8,0,0,4,7,0,0,0,0,0,0,21
1976,3,5,2,0,0,3,3,2,6,3,1,1,1,30
1977,0,5,4,0,0,4,6,0,6,0,0,1,0,26
1978,3,5,2,1,0,3,1,0,6,0,0,1,0,22
1979,0,7,2,0,0,4,4,2,0,4,1,0,1,25
1980,2,5,2,0,0,3,5,0,5,0,0,1,0,23
1981,1,5,3,0,0,3,4,2,6,2,1,1,1,29
1982,4,5,0,0,0,3,4,0,6,0,0,1,0,23
1983,0,6,3,0,0,4,3,2,6,6,1,1,1,33
1984,4,1,0,4,0,5,5,0,0,0,0,0,0,19
1985,0,2,5,2,1,6,7,2,6,4,1,1,1,38
1986,4,4,1,0,0,3,2,0,6,0,0,1,0,21
1987,2,6,2,0,0,3,4,2,0,2,1,0,1,23
1988,4,3,3,0,0,3,6,0,0,6,0,0,1,26
1989,1,3,5,1,0,4,4,2,0,4,1,0,1,26
1990,0,6,3,0,0,4,3,2,5,4,1,1,1,30
1991,1,3,5,0,0,4,4,2,5,3,1,1,1,30
1992,3,4,3,0,0,4,6,2,6,4,1,1,1,35
1993,1,2,6,1,1,5,7,2,6,4,1,1,1,38
1994,0,4,4,2,1,6,4,0,0,3,0,0,1,25
1995,1,3,4,3,0,7,3,0,0,0,0,0,0,21
1996,4,4,1,0,0,3,2,2,0,2,1,0,1,20
1997,2,6,2,0,0,3,4,2,6,4,1,1,1,32
1998,2,6,2,1,0,3,3,0,6,4,0,1,1,29
1999,2,1,6,0,0,5,8,0,6,4,0,1,1,34
2000,0,2,5,3,0,6,8,2,6,3,1,1,1,38
2001,2,7,0,0,0,3,3,2,6,4,1,1,1,30
2002,4,4,2,0,0,3,1,2,0,4,1,0,1,22
2003,2,7,0,0,0,3,1,2,0,1,1,0,1,18
2004,0,5,0,4,0,7,7,0,0,0,0,0,0,23
2005,3,1,4,2,1,5,6,2,6,3,1,1,1,36
2006,2,4,3,1,1,4,3,2,6,6,1,1,1,35
2007,6,2,2,1,0,2,4,2,6,3,1,1,1,31
2008,2,2,7,0,0,4,4,0,0,0,0,0,0,19
2009,3,5,2,1,0,3,4,0,0,0,0,0,0,18
2010,0,4,5,0,0,4,6,0,0,0,0,0,0,19
2011,0,6,3,0,0,4,3,0,0,3,0,0,1,20
2012,4,4,1,1,1,3,5,0,6,0,0,1,0,26
2013,4,4,2,0,1,3,3,1,6,3,1,1,1,30
2014,1,7,2,0,0,3,1,0,6,0,0,1,0,21
2015,0,6,0,3,0,5,4,2,6,4,1,1,1,33
2016,1,3,5,1,1,5,7,0,0,0,0,0,0,23
2017,1,4,4,1,0,4,4,0,0,0,0,0,0,18
2018,3,4,2,2,0,4,5,0,0,3,0,0,1,24
2019,6,3,1,1,0,2,1,2,0,2,1,0,1,20
2020,2,3,5,0,0,4,7,0,0,0,0,0,0,21
2021,0,0,7,2,0,6,3,0,6,0,0,1,0,25
2022,3,0,6,0,0,4,4,0,0,3,0,0,1,21
2023,1,2,7,0,0,5,7,2,0,4,1,0,1,30
2024,3,4,3,1,0,4,5,0,6,0,0,1,0,27
2025,2,5,3,1,0,4,4,0,0,2,0,0,1,22
2026,3,4,3,0,0,3,2,0,5,0,0,1,0,21
2027,1,5,4,0,0,4,4,0,6,6,0,1,1,32
2028,2,0,4,4,0,7,5,2,0,4,1,0,1,30
2029,5,2,3,0,0,3,2,0,0,4,0,0,1,20
2030,1,5,4,1,0,4,6,2,6,4,1,1,1,36
2031,0,4,4,1,1,5,5,0,0,0,0,0,0,20
2032,3,5,1,1,0,3,6,2,0,0,1,0,0,22
2033,2,4,4,0,0,4,4,0,0,3,0,0,1,22
2034,0,5,4,0,0,4,3,2,6,5,1,1,1,32
2035,1,4,4,1,0,4,5,0,0,0,0,0,0,19
2036,5,2,3,0,0,2,5,0,6,0,0,1,0,24
2037,0,5,4,0,0,4,6,2,6,3,1,1,1,33
2038,3,3,4,1,0,4,6,1,5,2,1,1,1,32
2039,6,3,0,0,0,2,3,0,6,5,0,1,1,27
2040,2,6,2,0,0,3,4,2,6,3,1,1,1,31
2041,3,3,4,1,0,4,6,2,0,2,1,0,1,27
2042,4,4,2,1,1,3,3,0,0,0,0,0,0,18
2043,0,6,3,0,0,4,8,0,6,0,0,2,0,29
2044,5,0,0,4,0,5,3,2,0,1,1,0,1,22
2045,0,0,9,0,0,5,4,0,6,5,0,1,1,31
2046,5,2,3,0,0,3,2,2,0,4,1,0,1,23
2047,2,7,0,0,0,3,1,2,5,0,1,1,0,22
2048,0,3,2,2,2,8,8,2,6,4,1,2,1,41
2049,1,5,4,0,0,4,3,0,6,0,0,1,0,24
2050,5,3,2,0,1,3,2,2,0,2,1,0,1,22
2051,5,4,0,0,0,2,3,2,5,2,1,1,1,26
2052,1,8,1,0,0,3,4,2,6,4,1,1,2,33
2053,2,4,4,0,0,4,3,0,5,0,0,1,0,23
2054,0,2,3,2,3,8,7,2,0,4,1,0,1,33
2055,2,3,2,3,0,5,5,2,0,0,1,0,0,23
2056,2,0,7,0,0,5,7,0,0,3,0,0,1,25
2057,0,5,4,0,0,4,6,2,6,5,1,2,1,36
2058,2,4,4,0,0,3,6,0,0,0,0,0,0,19
2059,2,2,5,0,0,4,8,0,6,0,0,1,0,28
2060,3,4,4,0,0,4,4,0,6,5,0,1,1,32
2061,3,4,4,0,0,4,4,0,6,0,0,1,0,26
2062,4,3,3,0,0,3,2,0,0,0,0,0,0,15
2063,1,4,4,1,0,4,5,0,5,0,0,1,0,25
2064,1,4,2,3,1,5,5,0,6,0,0,1,0,28
2065,0,3,5,2,0,5,6,2,0,4,1,0,1,29
2066,5,4,0,0,0,2,1,0,0,0,0,0,0,12
2067,2,3,4,1,0,4,4,0,5,0,0,1,0,24
2068,4,3,2,2,0,4,2,2,5,1,1,1,1,28
2069,5,2,3,0,0,3,3,2,6,4,1,1,1,31
2070,3,6,0,0,0,3,6,0,0,0,0,0,0,18
2071,2,3,3,2,1,5,3,1,6,4,1,1,1,33
2072,1,4,4,1,0,4,4,0,0,0,0,0,0,18
2073,3,2,4,0,0,4,8,0,0,0,0,0,0,21
2074,3,3,1,3,0,4,5,0,6,0,0,1,0,26
2075,2,4,4,1,0,4,6,0,0,0,0,0,0,21
2076,4,4,2,1,1,3,3,2,5,5,1,1,1,33
2077,1,8,0,0,0,3,3,2,0,4,1,0,1,23
2078,0,7,2,0,0,3,3,0,0,2,0,0,1,18
2079,3,4,3,1,0,3,3,2,0,2,1,0,1,23
2080,1,4,3,2,1,6,8,0,0,0,0,0,0,25
2081,8,1,1,0,0,2,5,1,0,4,1,0,1,24
2082,1,4,4,1,0,5,4,0,0,0,0,0,0,19
2083,2,5,1,2,0,4,4,0,0,6,0,0,1,25
2084,2,2,6,0,0,4,4,0,5,0,0,1,0,24
2085,3,5,2,1,1,3,2,2,0,3,1,0,1,24
2086,0,1,4,4,1,6,8,2,0,4,1,0,1,32
2087,2,6,1,1,0,4,4,0,0,0,0,0,0,18
2088,3,3,3,0,0,3,5,0,5,0,0,1,0,23
2089,0,4,5,0,0,4,5,2,6,3,1,1,1,32
2090,3,5,2,1,0,3,5,2,6,4,1,1,1,34
2091,4,3,3,1,0,3,4,2,0,2,1,0,1,24
2092,0,2,7,0,0,4,3,0,6,0,0,1,0,23
2093,0,0,9,0,0,6,3,0,6,0,0,1,0,25
2094,0,0,7,2,0,6,6,0,0,4,0,0,1,26
2095,5,3,1,0,0,2,1,0,5,0,0,1,0,18
2096,2,2,5,0,0,5,7,2,6,4,1,2,1,37
2097,3,2,3,2,0,4,2,0,0,0,0,0,0,16
2098,2,3,3,2,1,5,7,0,6,0,0,1,0,30
2099,2,3,4,2,1,5,7,2,6,4,1,1,1,39
2100,0,2,5,2,1,6,7,2,6,4,1,1,1,38
2101,0,4,5,0,0,4,5,2,6,4,1,1,1,33
2102,1,4,5,1,0,4,6,0,6,0,0,1,0,28
2103,3,5,2,1,1,3,5,0,0,0,0,0,0,20
2104,2,4,3,1,0,4,5,0,5,0,0,1,0,25
2105,4,4,2,0,0,3,6,2,5,0,1,1,0,28
2106,0,4,5,0,0,4,3,0,0,0,0,0,0,16
2107,4,5,0,0,0,3,4,0,0,0,0,0,0,16
2108,2,5,3,0,0,3,3,2,0,3,1,0,1,23
2109,5,3,1,1,0,3,1,0,6,0,0,1,0,21
2110,5,2,2,1,0,3,4,0,0,0,0,0,0,17
2111,0,7,0,2,0,4,2,2,6,3,1,1,1,29
2112,0,2,3,2,3,8,6,0,0,0,0,0,0,24
2113,3,3,3,1,1,4,7,2,6,3,1,1,1,36
2114,0,2,5,2,0,6,2,0,6,3,0,1,1,28
2115,0,7,2,0,0,3,3,2,0,3,1,0,1,22
2116,0,4,5,1,0,4,4,0,6,0,0,1,0,25
2117,4,3,2,1,0,3,3,2,5,2,1,1,1,28
2118,0,0,9,0,0,6,6,0,6,0,0,1,0,28
2119,1,6,3,0,0,4,4,0,6,0,0,1,0,25
2120,0,9,0,0,0,3,4,0,6,0,0,1,0,23
2121,2,4,3,0,1,4,6,2,6,5,1,1,1,36
2122,4,4,3,0,0,3,5,0,6,0,0,1,0,26
2123,2,4,3,2,0,5,4,0,0,0,0,0,0,20
2124,2,3,3,2,0,4,5,2,6,4,1,1,1,34
2125,7,1,1,0,0,2,2,0,0,0,0,0,0,13
2126,0,4,5,0,0,4,4,2,0,4,1,0,1,25
2127,5,4,1,0,0,3,2,2,6,2,1,1,1,28
2128,3,6,0,0,0,3,1,0,0,0,0,0,0,13
2129,5,3,2,0,0,3,5,0,0,3,0,0,1,22
2130,0,9,0,0,0,3,8,0,6,0,0,1,0,27
2131,6,2,2,0,0,3,2,0,5,0,0,1,0,21
2132,0,3,3,4,0,6,6,0,0,4,0,0,1,27
2133,4,4,1,0,0,3,2,2,0,2,1,0,1,20
2134,1,3,5,1,0,5,8,0,0,3,0,0,1,27
2135,5,3,2,0,1,3,5,0,5,0,0,1,0,25
2136,0,2,3,3,2,7,8,0,5,0,0,1,0,31
2137,9,0,0,0,0,1,4,0,0,0,0,0,0,14
2138,0,5,4,0,0,4,6,0,0,0,0,0,0,19
2139,4,4,1,0,0,3,2,2,0,0,1,0,0,17
2140,3,5,0,2,0,4,3,0,6,0,0,1,0,24
2141,3,2,0,4,0,6,4,2,6,5,1,1,1,35
2142,3,6,0,0,0,3,2,2,6,3,1,2,1,29
2143,2,2,4,1,1,5,4,0,0,6,0,0,1,26
2144,2,5,1,2,0,4,6,0,0,0,0,0,0,20
2145,5,0,4,0,0,4,8,0,0,0,0,0,0,21
2146,2,6,2,1,0,3,4,0,6,0,0,1,0,25
2147,3,3,4,1,0,4,2,2,6,2,1,1,1,30
2148,0,6,3,0,0,4,8,2,6,4,1,2,1,37
2149,1,4,4,1,1,4,7,2,0,4,1,0,1,30
2150,4,4,2,0,1,3,3,2,5,2,1,1,1,29
2151,2,3,3,2,0,5,7,0,0,0,0,0,0,22
2152,4,5,0,0,0,3,6,2,6,0,1,1,0,28
2153,0,8,1,0,0,3,5,2,6,4,1,2,1,33
2154,2,4,4,1,0,5,7,2,6,4,1,1,1,38
2155,4,4,1,1,0,3,3,2,6,2,1,1,1,29
2156,6,3,0,0,0,2,3,2,6,4,1,1,1,29
2157,3,4,0,0,3,6,5,0,0,5,0,0,1,27
2158,0,3,4,3,0,6,3,2,6,4,1,1,1,34
2159,2,6,2,0,0,3,5,0,0,0,0,0,0,18
2160,0,3,3,4,0,7,3,0,6,0,0,1,0,27
2161,6,1,1,1,1,3,3,0,0,0,0,0,0,16
2162,1,6,3,0,0,4,7,0,0,3,0,0,1,25
2163,4,2,4,0,0,3,8,0,5,0,0,1,0,27
2164,0,4,5,0,0,5,4,2,5,4,1,1,1,32
2165,3,4,4,0,0,4,6,0,6,4,0,1,1,33
2166,8,1,1,0,0,2,1,2,0,3,1,0,1,20
2167,0,0,5,0,4,0,8,2,6,0,1,1,0,27
2168,0,7,2,0,0,3,3,2,6,4,1,1,1,30
2169,2,7,1,0,0,3,1,0,6,0,0,1,0,21
2170,3,4,3,0,0,3,3,2,6,3,1,1,1,30
2171,0,5,4,0,0,4,5,0,0,0,0,0,0,18
2172,3,5,1,0,1,4,6,0,0,0,0,0,0,20
2173,2,2,5,1,0,4,4,0,0,0,0,0,0,18
2174,4,5,0,0,0,2,1,0,6,0,0,2,0,20
2175,0,0,5,2,2,8,8,2,6,5,1,1,1,41
2176,7,2,1,0,0,2,3,0,6,0,0,1,0,22
2177,0,9,0,0,0,3,4,2,6,4,1,1,1,31
2178,3,4,3,1,0,3,3,2,0,1,1,0,1,22
2179,0,0,9,0,0,5,4,0,7,6,0,2,1,34
2180,0,2,5,2,1,6,7,0,6,0,0,1,0,30
2181,4,5,0,0,0,3,4,2,5,3,1,1,1,29
2182,2,6,2,0,0,3,5,0,0,4,0,0,1,23
2183,0,9,0,0,0,3,8,0,0,0,0,0,0,20
2184,4,4,1,0,0,3,2,0,0,1,0,0,1,16
2185,0,4,5,0,0,4,4,1,6,0,1,1,0,26
2186,0,1,8,0,0,5,3,2,0,0,1,0,0,20
2187,3,5,2,1,0,3,5,0,6,0,0,2,0,27
2188,0,6,3,0,0,4,3,0,0,0,0,0,0,16
2189,0,6,3,0,0,4,6,2,6,4,1,1,1,34
2190,6,2,2,1,0,2,3,0,6,0,0,1,0,23
2191,0,5,4,0,0,4,7,2,6,3,1,1,1,34
2192,0,5,4,0,0,4,1,0,0,0,0,0,0,14
2193,2,4,3,1,1,4,5,2,6,4,1,1,1,35
2194,4,2,2,1,0,3,3,2,6,4,1,2,1,31
2195,6,2,2,1,0,2,4,2,0,2,1,0,1,23
2196,0,4,2,4,0,6,6,2,6,4,1,1,1,37
2197,3,3,3,0,0,4,1,2,5,0,1,1,0,23
2198,3,2,3,1,1,4,3,0,0,5,0,0,2,24
2199,3,2,5,0,0,4,4,0,0,0,0,0,0,18
2200,2,4,3,1,1,4,3,0,0,1,0,0,1,20
2201,0,0,9,0,0,6,6,0,6,2,0,1,1,31
2202,0,2,6,2,0,6,8,0,6,5,0,1,1,37
2203,4,2,3,1,0,3,6,2,6,6,1,2,2,38
2204,0,0,7,2,0,6,6,0,0,0,0,0,0,21
2205,3,3,2,1,0,3,6,0,0,1,0,0,1,20
2206,2,3,2,3,0,5,5,0,0,0,0,0,0,20
2207,2,4,4,1,0,5,6,2,6,4,1,1,1,37
2208,0,5,3,1,0,4,6,2,0,4,1,0,1,27
2209,1,4,4,1,0,4,4,0,0,3,0,0,1,22
2210,4,4,2,0,0,3,3,0,0,0,0,0,0,16
2211,2,4,4,0,0,4,3,0,0,0,0,0,0,17
2212,0,0,9,0,0,5,4,0,7,6,0,1,1,33
2213,0,5,5,0,0,4,8,0,0,0,0,0,0,22
2214,0,1,5,4,1,7,8,0,0,0,0,0,0,26
2215,6,2,1,0,0,2,1,0,0,0,0,0,0,12
2216,4,2,3,0,1,5,3,2,0,0,1,0,0,21
2217,2,4,4,0,0,4,6,0,6,6,0,1,2,35
2218,2,4,4,1,0,5,4,0,0,0,0,0,0,20
2219,0,4,5,0,0,4,3,0,0,0,0,0,0,16
2220,2,7,1,0,0,3,1,0,0,0,0,0,0,14
2221,1,4,4,1,0,5,7,0,0,4,0,0,1,27
2222,8,1,0,0,0,1,1,1,0,3,1,0,1,17
2223,1,4,4,1,0,5,7,0,6,4,0,1,1,34
2224,1,3,5,1,1,5,7,0,0,0,0,0,0,23
2225,2,4,3,1,0,4,3,0,6,0,0,1,0,24
2226,0,5,4,0,0,4,8,2,6,3,1,1,1,35
2227,3,1,6,1,0,4,2,2,6,2,1,1,1,30
2228,1,4,5,0,0,4,5,0,0,0,0,0,0,19
2229,3,6,0,0,0,3,3,0,6,0,0,1,0,22
2230,1,0,5,4,0,8,8,2,0,6,1,0,3,38
2231,7,2,1,0,0,2,3,0,5,0,0,1,0,21
2232,1,4,4,1,1,4,7,0,0,0,0,0,0,22
2233,4,5,0,0,0,2,1,2,6,4,1,1,1,27
2234,1,6,3,0,0,4,3,2,6,3,1,1,1,31
2235,0,4,5,0,0,5,7,2,6,4,1,2,1,37
2236,4,4,2,0,0,3,7,0,6,0,0,1,0,27
2237,3,6,0,0,0,2,1,0,6,0,0,1,0,19
